-1.6297,3.0733,-0.27453,0.54535
2.9746,-4.563,-0.1816,0.45547
0.41781,-1.4093,-0.12414,0.31932
1.4294,-1.4687,-0.065502,0.22339
1.4786,-1.0127,-0.0076678,0.19095
0.23291,-1.3223,0.040296,0.11939
1.1117,-1.1112,0.092283,0.056267
-0.24049,-1.7919,0.091955,0.0011882
0.21209,-1.6825,0.10461,-0.092841
1.3962,-2.264,0.14434,-0.18048
2.6899,-4.819,0.23508,-0.37036
-0.45985,-0.40768,0.31858,-0.54672
-0.7343,1.0558,-0.013483,0.010367
-0.27668,0.27992,-0.036424,0.072984
1.267,-2.0178,0.006348,0.00094439
-1.3746,1.8365,-0.031274,0.03022
0.75904,-1.2786,-0.014228,0.0001891
-0.6389,0.65722,-0.051242,0.015182
-1.2408,1.413,-0.078071,0.057303
0.025159,-0.58709,-0.10586,0.089933
1.4127,-2.2053,-0.075195,0.012095
-0.0037014,-0.44105,-0.024155,-0.072315
0.45182,-0.81508,-0.047716,-0.086202
-0.28521,0.17566,-0.0051237,-0.12179
2.4062,-3.2385,0.018665,-0.15757
2.697,-3.5828,0.16862,-0.37823
-1.1779,2.9966,0.1987,-0.3607
0.12878,1.8305,0.18482,-0.23963
-1.4533,2.4321,0.13594,-0.15404
-0.74557,1.6641,0.081058,-0.026099
-0.13458,1.5076,0.058572,0.035718
-1.3324,1.404,0.023185,0.13227
-0.030702,1.2678,-0.028512,0.16656
-0.026308,1.11,0.022442,0.24732
-0.29079,1.0293,-0.043189,0.31953
-1.2914,2.0181,-0.040286,0.34948
-0.67994,0.69305,-0.12121,0.47629
2.0202,-3.5884,-0.074184,0.3616
-0.10668,-1.1181,-0.015634,0.24829
0.67137,-1.8106,-0.042339,0.16429
0.1511,-1.4761,0.03176,0.083593
-0.0037028,-1.441,0.0040719,0.035202
0.481,-1.702,0.014443,-0.0334
-0.6944,-0.92627,0.025039,-0.16564
-0.57518,-0.82346,-0.0036502,-0.14294
2.0094,-3.3503,0.0054469,-0.27432
-0.27927,-0.3747,0.083109,-0.38595
-1.5763,2.0797,0.0075437,-0.3068
-2.3561,3.5879,-0.060863,-0.1851
-1.7213,2.9606,-0.17073,-0.012494
2.3419,-3.1833,-0.19638,-0.014011
-0.59709,1.1985,-0.11407,-0.099483
1.7823,-2.2477,-0.081177,-0.071974
0.21906,0.30697,-0.043835,-0.16498
1.5289,-1.4127,0.0017621,-0.17204
1.3404,-0.77044,0.057778,-0.24388
-1.2502,2.7947,0.083941,-0.16965
1.1464,0.41178,0.087253,-0.097667
-0.24355,1.796,0.073995,-0.043454
-0.85616,2.0773,0.093151,0.066921
0.098075,1.3115,0.039413,0.10805
-0.99344,2.1011,0.024422,0.25436
-1.1127,2.2294,-0.0041363,0.30697
-2.4957,4.0105,-0.13126,0.51956
1.3258,-2.3688,-0.1571,0.55526
1.5806,-2.2978,-0.07363,0.3771
0.4297,-1.3947,-0.01013,0.32881
1.6505,-1.0012,0.02913,0.2609
0.48392,-1.4229,0.094137,0.1839
0.95164,-1.2108,0.1074,0.14819
-0.80197,-2.3009,0.11463,0.04661
0.18903,-1.652,0.11237,-0.039239
-1.6064,2.3942,-0.03947,0.068243
-0.027952,-0.21046,-0.077241,0.10528
0.92455,-1.6618,-0.039013,0.054647
-0.7628,0.58303,-0.05789,0.065679
0.28383,-0.85736,-0.065142,0.035897
1.5831,-2.3823,-0.04238,-0.058254
-0.87441,0.75912,0.034378,-0.08453
2.0299,-2.9482,0.015322,-0.14812
-0.7434,1.1383,0.063094,-0.19192
-0.86684,1.6233,0.03678,-0.12142
1.4888,-1.7142,0.029793,-0.12627
-1.0334,2.1249,0.054814,-0.1398
-0.82294,1.8666,-0.016073,0.019521
0.56466,-0.072337,-0.012127,0.040562
0.78232,-0.40742,0.058028,0.018675
1.414,-1.1651,0.068125,-0.04639
-2.2488,3.6534,0.077289,0.06339
0.2406,0.20345,0.00080229,0.14111
0.99194,-1.0113,0.060975,0.11249
0.036523,0.14803,0.056754,0.10701
-1.2767,1.8984,0.030087,0.13379
0.38703,-0.81482,0.031228,0.19595
0.18996,-0.77661,0.036365,0.13497
-1.1923,1.14,-0.0026013,0.14862
1.6768,-3.2142,0.0088896,0.10446
1.8314,-3.6107,0.10806,-0.073858
-1.4811,1.548,0.11828,-0.13159
-2.2466,2.6936,0.01603,-0.041907
-1.3921,1.4977,-0.06271,0.080121
-1.1894,0.89916,-0.12766,0.17167
1.0635,-2.6274,-0.15229,0.087047
-0.21354,-0.9868,-0.10102,0.014319
0.65622,-1.9559,-0.12197,-0.067375
0.02888,-1.0333,-0.084748,-0.12781
0.36832,-1.2202,-0.083008,-0.16815
2.2743,-3.413,0.0019443,-0.33434
-1.0028,1.6753,0.016313,-0.39188
-0.16857,0.9371,-0.018448,-0.2633
-0.81858,2.0386,-0.037377,-0.22152
